"","Longitude","Latitude","Date","Survey_Type"
"5356","-77.02117","38.932",2012-03-31,"transect"
"809","-77.01417","38.95167",2012-04-04,"transect"
"8566","-77.019","38.9175",2012-04-11,"transect"
"2769","-77.0355","38.94317",2012-04-15,"thirdtransect"
"11712","-77.03917","38.90367",2012-04-16,"transect"
"6767","-77.01233","38.926",2012-04-17,"transect"
"8858","-77.03567","38.916",2012-04-18,"transect"
"1386","-77.025","38.94983",2012-04-20,"transect"
"1137","-77.02933","38.9505",2012-04-23,"transect"
"778","-77.023","38.95167",2012-04-27,"transect"
"10834","-77.0215","38.907",2012-04-30,"transect"
"2983","-77.01583","38.94217",2012-05-08,"transect"
"2248","-77.00883","38.94633",2012-05-10,"transect"
"646","-77.00567","38.95217",2012-05-11,"transect"
"5499","-77.02433","38.9315",2012-05-13,"transect"
"8429","-77.04917","38.91817",2012-05-25,"transect"
"8398","-77.0515","38.91833",2012-05-26,"first_transect"
"5867","-77.008","38.92983",2012-05-27,"transect"
"3412","-77.0145","38.94017",2012-05-28,"transect"
"327","-77.01033","38.95383",2012-05-28,"transect_2"
"2032","-77.01467","38.94733",2012-05-31,"transect"
"9559","-77.03767","38.91383",2012-06-01,"transect"
"5440","-77.01617","38.93167",2012-06-05,"transect"
"10242","-77.065","38.91033",2012-06-11,"transect"
"1536","-77.0255","38.94917",2012-06-12,"transect"
"5972","-77.0485","38.92933",2012-06-13,"transect"
"2415","-77.03167","38.9455",2012-06-15,"transect"
"1624","-77.0135","38.949",2012-06-16,"transect3"
"1036","-77.01867","38.95083",2012-06-23,"transect"
"8561","-77.0285","38.9175",2012-06-27,"transect"
"4263","-77.02367","38.93633",2012-07-19,"transect"
"87","-77.021","38.957",2012-07-25,"transect"
"11578","-77.0225","38.90417",2012-07-26,"transect"
"10309","-77.06183","38.90983",2012-07-29,"transect"
"9411","-77.03167","38.91433",2012-07-31,"transect"
"5866","-77.0095","38.92983",2012-08-11,"transect"
"1783","-77.00933","38.9485",2012-08-12,"transect"
"7963","-77.04167","38.9205",2012-08-15,"transect"
"8517","-77.01833","38.91783",2012-08-16,"transect"
"6348","-77.0425","38.92767",2012-08-18,"transect"
"6816","-77.02783","38.92583",2012-08-23,"transect"
"140","-77.023","38.95667",2012-08-26,"transect"
"99","-77.02233","38.957",2012-08-31,"transect"
"9050","-77.05467","38.9155",2012-09-07,"transect"
"8151","-77.05417","38.91967",2012-09-20,"transect"
"405","-77.00417","38.953",2012-09-22,"transect"
"8050","-77.05267","38.92",2012-09-29,"transect"
"11672","-77.03617","38.90383",2012-09-30,"transect"
"5393","-77.04583","38.93183",2012-10-05,"transect"
"2959","-77.01267","38.94233",2012-10-07,"transect"
"804","-77.02817","38.95167",2012-10-08,"transect1"
"11322","-77.0265","38.90517",2012-10-14,"transect"
"3904","-77.04117","38.93783",2012-10-16,"transect"
"10129","-77.06333","38.91083",2012-10-19,"transect"
"2281","-77.01917","38.94617",2012-10-24,"transect"
"6307","-77.01833","38.928",2012-11-04,"transect"
"8802","-77.03017","38.91633",2012-11-09,"thirdtransect"
"1675","-77.0225","38.94867",2012-11-13,"transect"
"6184","-77.01383","38.9285",2012-11-15,"transect"
"9742","-77.0305","38.913",2012-11-20,"transect"
"3418","-77.008","38.94017",2012-11-25,"transect"
"517","-77.00617","38.95283",2012-11-26,"transect"
"10272","-77.03717","38.91017",2012-12-02,"transect3"
"9435","-77.04933","38.91433",2012-12-05,"transect"
"8367","-77.01683","38.9185",2012-12-05,"transect"
"2353","-77.009","38.94583",2012-12-06,"transect"
"8189","-77.0545","38.91933",2012-12-06,"transects"
"10554","-77.02333","38.90833",2012-12-06,"transect"
"3270","-77.0305","38.941",2012-12-07,"transect"
"6262","-77.04067","38.928",2012-12-18,"transect"
"11499","-77.0315","38.9045",2012-12-23,"transect"
"6038","-77.01","38.929",2012-12-25,"transect"
"3469","-77.00817","38.93983",2012-12-27,"transect"
"8717","-77.04833","38.91683",2012-12-28,"transect"
"8123","-77.05","38.91967",2013-01-04,"transect"
"5067","-77.0075","38.933",2013-01-06,"transect"
"6776","-77.04533","38.92583",2013-01-07,"thirdtransect"
"8626","-77.02283","38.91733",2013-01-07,"transect "
"5007","-77.04017","38.933",2013-01-10,"transect"
"1043","-77.01583","38.95083",2013-01-18,"transect"
"4069","-77.04167","38.937",2013-01-20,"transect"
"6586","-77.02633","38.92683",2013-01-21,"transect"
"2574","-77.02317","38.9445",2013-01-24,"transect"
"2372","-77.01067","38.94583",2013-01-24,"transect"
"3611","-77.03983","38.93883",2013-01-28,"transect1"
"9198","-77.04717","38.915",2013-02-03,"transect"
"1862","-77.0165","38.948",2013-02-09,"transect"
"2826","-77.036","38.94283",2013-02-11,"transect"
"4102","-77.018","38.937",2013-02-13,"transect"
"896","-77.00717","38.95133",2013-02-17,"transect"
"1612","-77.01867","38.949",2013-02-20,"transect"
"3768","-77.01917","38.93833",2013-02-23,"transect"
"2892","-77.009","38.94267",2013-03-02,"transect"
"3837","-77.02583","38.938",2013-03-04,"transect"
"10889","-77.03383","38.90667",2013-03-11,"transect"
"7922","-77.05417","38.9205",2013-03-11,"transect"
"5566","-77.02767","38.93117",2013-03-15,"transect"
"72","-77.0205","38.95717",2013-03-18,"transect"
"9098","-77.0375","38.91533",2013-03-23,"thirdtransect"
"5024","-77.01533","38.933",2013-03-30,"transect"
"5209","-77.04317","38.9325",2013-04-01,"transect4"
"2806","-77.03567","38.943",2013-04-02,"transect"
"5206","-77.04517","38.9325",2013-04-06,"transect"
"11043","-77.0165","38.90633",2013-04-06,"transect"
"8325","-77.05083","38.91867",2013-04-08,"transect"
"10405","-77.02633","38.90933",2013-04-09,"transect"
"3660","-77.039","38.93867",2013-04-09,"transect_2"
"5999","-77.04","38.92917",2013-04-10,"transect"
"2461","-77.013","38.945",2013-04-14,"transect"
"873","-77.024","38.95133",2013-04-19,"transect"
"7609","-77.02183","38.92233",2013-04-29,"transect"
"6448","-77.05","38.92733",2013-04-30,"Transect4"
"10375","-77.06533","38.90933",2013-05-03,"transect"
"4893","-77.00767","38.9335",2013-05-08,"second_transect"
"8854","-77.0415","38.916",2013-05-15,"transect"
"2530","-77.02433","38.9445",2013-05-21,"transect"
"10238","-77.02767","38.91033",2013-05-24,"transect"
"2489","-77.01317","38.94483",2013-05-25,"transect"
"5033","-77.00767","38.933",2013-05-27,"transect"
"5760","-77.0205","38.93033",2013-05-28,"transect"
"6058","-77.01733","38.929",2013-05-30,"transect"
"338","-77.02667","38.95333",2013-06-02,"Transect1"
"6228","-77.03833","38.92817",2013-06-05,"transect"
"11694","-77.034","38.90367",2013-06-05,"transect"
"1436","-77.01483","38.94967",2013-06-06,"Transect1"
"7026","-77.03867","38.92483",2013-06-19,"transect"
"5947","-77.04417","38.92933",2013-06-21,"transect"
"1881","-77.01217","38.948",2013-06-26,"transect"
"883","-77.01567","38.95133",2013-06-29,"transect"
"2689","-77.0185","38.94367",2013-07-04,"transect"
"11159","-77.01767","38.90583",2013-07-09,"transect"
"1087","-77.009","38.95067",2013-07-23,"transect"
"4499","-77.019","38.9355",2013-07-28,"second_transect"
"3686","-77.04017","38.9385",2013-08-01,"transect"
"7193","-77.047","38.924",2013-08-10,"transect"
"2089","-77.02783","38.947",2013-08-11,"transect"
"10036","-77.06183","38.91133",2013-08-16,"transect"
"5779","-77.02217","38.93033",2013-08-20,"transect"
"8763","-77.0235","38.9165",2013-08-24,"transect"
"7343","-77.04933","38.9235",2013-09-01,"transect"
"6485","-77.04217","38.92717",2013-09-07,"transect"
"5577","-77.0185","38.93117",2013-09-16,"transect"
"9483","-77.05067","38.91417",2013-09-18,"transect"
"5178","-77.0305","38.9325",2013-09-20,"thirdtransect"
"11504","-77.03067","38.9045",2013-09-20,"transect"
"7925","-77.05217","38.9205",2013-09-21,"transect"
"9932","-77.06183","38.91183",2013-09-26,"transect"
"9723","-77.02883","38.913",2013-09-27,"transect"
"10484","-77.02383","38.90883",2013-10-06,"transect"
"8677","-77.0205","38.917",2013-10-10,"transect"
"4507","-77.0085","38.9355",2013-10-21,"transect"
"3446","-77.025","38.94",2013-10-22,"transect"
"1459","-77.015","38.9495",2013-10-24,"transect"
"836","-77.01233","38.9515",2013-10-24,"transect"
"1470","-77.009","38.9495",2013-10-28,"transect"
"11181","-77.0185","38.90583",2013-11-04,"TRANSECT"
"5335","-77.04333","38.932",2013-11-12,"transect"
"4909","-77.02517","38.93333",2013-11-22,"transect"
"8391","-77.01733","38.91833",2013-12-11,"second_transect"
"9803","-77.0545","38.9125",2013-12-20,"transect"
"3524","-77.03633","38.93933",2013-12-23,"transect"
"11552","-77.02267","38.90433",2013-12-23,"transect"
"4247","-77.0425","38.93633",2013-12-26,"transect"
"10715","-77.02217","38.9075",2013-12-27,"transect3"
"6656","-77.03683","38.9265",2013-12-31,"transect"
"1104","-77.02383","38.95067",2014-01-01,"transect"
"4445","-77.04267","38.93567",2014-01-05,"transect"
"6401","-77.03383","38.92767",2014-01-17,"transect"
"10911","-77.015","38.90667",2014-01-23,"transect"
"725","-77.00417","38.952",2014-01-24,"transect"
"2387","-77.014","38.94567",2014-01-30,"transect4"
"2775","-77.01833","38.94317",2014-01-30,"transect"
"5219","-77.0345","38.9325",2014-02-01,"transect"
"8014","-77.0525","38.92017",2014-02-02,"transect"
"5743","-77.0085","38.9305",2014-02-05,"transect"
"2137","-77.01717","38.94683",2014-02-08,"transect"
"11800","-77.03167","38.90317",2014-02-11,"transect"
"4127","-77.02867","38.93683",2014-02-17,"transect"
"10614","-77.025","38.908",2014-02-18,"transect"
"6553","-77.03983","38.927",2014-02-21,"transect"
"6484","-77.04317","38.92717",2014-02-22,"transect"
"8272","-77.0545","38.91883",2014-02-23,"transect"
"7663","-77.02067","38.922",2014-02-24,"transect"
"6740","-77.009","38.92617",2014-02-24,"transect"
"11616","-77.02233","38.904",2014-02-27,"transect"
"8008","-77.01433","38.92033",2014-03-03,"Transect"
"7540","-77.03783","38.92267",2014-03-05,"transect"
"5624","-77.02967","38.931",2014-03-06,"transect"
"1782","-77.00983","38.9485",2014-03-08,"transect"
"9445","-77.0315","38.91433",2014-03-10,"transect"
"5575","-77.0205","38.93117",2014-03-14,"transect"
"5243","-77.011","38.9325",2014-03-16,"transect"
"4401","-77.0245","38.93583",2014-03-19,"transect"
"3291","-77.01683","38.94083",2014-03-19,"transect"
"9475","-77.05867","38.91417",2014-03-22,"transect"
"1037","-77.01783","38.95083",2014-03-24,"transect"
"4504","-77.00917","38.9355",2014-03-25,"transect"
"5415","-77.00767","38.93183",2014-04-03,"transect"
"4255","-77.03283","38.93633",2014-04-03,"transect"
"10653","-77.03567","38.90767",2014-04-03,"transect"
"7713","-77.04333","38.92183",2014-04-07,"transect"
"9069","-77.03533","38.9155",2014-04-14,"transect"
"7555","-77.04633","38.9225",2014-04-15,"transect"
"1020","-77.0145","38.951",2014-04-25,"transect"
"392","-77.01517","38.953",2014-04-27,"first_transect"
"29","-77.01717","38.9575",2014-05-01,"transect"
"591","-77.0215","38.95233",2014-05-01,"transect"
"4671","-77.00783","38.9345",2014-05-04,"transect"
"8432","-77.04733","38.91817",2014-05-05,"transect"
"8897","-77.024","38.916",2014-05-05,"transect"
"10986","-77.035","38.9065",2014-05-09,"transect"
"1213","-77.01067","38.95033",2014-05-16,"transect"
"10779","-77.017","38.90717",2014-05-17,"transect4"
"7090","-77.03783","38.9245",2014-05-19,"transect"
"2662","-77.0105","38.944",2014-05-21,"transect"
"7381","-77.0355","38.92333",2014-05-30,"transect"
"5845","-77.0465","38.92983",2014-06-08,"transect"
"2829","-77.03417","38.94283",2014-06-09,"transect"
"5944","-77.04833","38.92933",2014-06-11,"transect"
"108","-77.0195","38.957",2014-06-16,"transect"
"3734","-77.01867","38.93833",2014-06-26,"transect"
"3479","-77.03517","38.93967",2014-06-29,"transect"
"6148","-77.01617","38.9285",2014-07-01,"transect"
"7262","-77.01733","38.92383",2014-07-03,"transect"
"10473","-77.0635","38.90883",2014-07-04,"transect"
"7994","-77.0455","38.92033",2014-07-08,"transect"
"1349","-77.0295","38.94983",2014-07-13,"transect"
"929","-77.01333","38.95117",2014-07-15,"transect"
"2304","-77.029","38.946",2014-07-15,"transect"
"11226","-77.01867","38.9055",2014-07-16,"transect"
"9480","-77.05683","38.91417",2014-07-27,"transect3"
"10387","-77.02667","38.90933",2014-07-30,"transect"
"2544","-77.0185","38.9445",2014-08-09,"transect"
"5768","-77.0475","38.93033",2014-08-09,"transect"
"4346","-77.008","38.936",2014-08-10,"transect"
"1445","-77.0085","38.94967",2014-08-11,"transect"
"10367","-77.027","38.9095",2014-08-15,"transect "
"1946","-77.031","38.94767",2014-08-18,"transect"
"5227","-77.02817","38.9325",2014-08-19,"transect"
"7620","-77.04967","38.92217",2014-08-20,"transect"
"8498","-77.053","38.91783",2014-08-21,"transect"
"11365","-77.0255","38.905",2014-08-22,"transect"
"593","-77.01467","38.95233",2014-08-23,"transect"
"7829","-77.01367","38.92117",2014-08-25,"transect"
"1517","-77.01733","38.94933",2014-08-31,"transect "
"581","-77.0045","38.9525",2014-09-01,"transect"
"3451","-77.015","38.94",2014-09-01,"transect"
"8129","-77.0465","38.91967",2014-09-12,"transect"
"8670","-77.048","38.917",2014-09-13,"transect"
"2331","-77.03217","38.94583",2014-09-14,"transect"
"9886","-77.0605","38.912",2014-09-16,"Transect2"
"11728","-77.00167","38.90367",2014-09-19,"transect"
"9015","-77.05783","38.91567",2014-09-23,"transect"
"9283","-77.03783","38.91467",2014-09-29,"transect"
"4949","-77.0245","38.93333",2014-10-01,"transect"
"11083","-77.0095","38.90633",2014-10-11,"transect"
"8569","-77.056","38.91733",2014-10-13,"transect"
"8053","-77.0495","38.92",2014-10-16,"transect"
"9926","-77.02933","38.912",2014-10-25,"transect3"
"10786","-77.06917","38.90717",2014-10-27,"transect"
"11463","-77.03083","38.9045",2014-10-29,"transect"
"8219","-77.033","38.91917",2014-10-31,"transect"
"9202","-77.04017","38.915",2014-11-08,"transect"
"10352","-77.0255","38.90967",2014-11-10,"transect"
"9085","-77.05483","38.91533",2014-11-11,"transect"
"11643","-77.02833","38.904",2014-11-12,"transect"
"4006","-77.03667","38.93733",2014-11-15,"transect"
"1929","-77.02333","38.94783",2014-11-24,"transect"
"1775","-77.014","38.9485",2014-11-27,"transect"
"11587","-77.03583","38.904",2014-11-29,"thirdtransect"
"8593","-77.0425","38.91733",2014-12-01,"transect"
"1999","-77.00817","38.94767",2014-12-03,"transect"
"11288","-77.025","38.90533",2014-12-03,"transect"
"7923","-77.054","38.9205",2014-12-05,"transect"
"4384","-77.04267","38.93583",2014-12-07,"transect"
"653","-77.00333","38.95217",2014-12-08,"transect"
"8963","-77.05767","38.91567",2014-12-11,"transect"
"7348","-77.04233","38.9235",2014-12-13,"Transect4"
"11570","-77.024","38.90417",2014-12-16,"transect"
"4880","-77.01917","38.9335",2014-12-23,"Transect4"
"5924","-77.03117","38.9295",2014-12-26,"transect"
"9366","-77.0325","38.9145",2015-01-02,"TRANSECT"
"77","-77.01617","38.95717",2015-01-05,"transect1"
"8596","-77.03533","38.91733",2015-01-08,"transect"
"8791","-77.0555","38.91633",2015-01-18,"transect4"
"233","-77.01367","38.95517",2015-01-23,"transect"
"475","-77.00183","38.953",2015-01-27,"transect"
"986","-77.00883","38.95117",2015-02-03,"transect"
"7028","-77.03767","38.92483",2015-02-04,"transect"
"2756","-77.0205","38.94333",2015-02-09,"transect"
"3361","-77.03333","38.9405",2015-02-15,"transect"
"4852","-77.0105","38.93367",2015-02-20,"Transect4"
"8633","-77.0195","38.91733",2015-02-25,"transect"
"11691","-77.03817","38.90367",2015-03-23,"transect"
"8231","-77.051","38.91917",2015-03-23,"transect"
"81","-77.022","38.957",2015-03-25,"transect"
"4195","-77.02983","38.9365",2015-03-26,"transect"
"4238","-77.02133","38.9365",2015-03-27,"transect "
"864","-77.00283","38.9515",2015-03-29,"transect"
"11411","-77.02583","38.90483",2015-04-01,"transect"
"9812","-77.02833","38.9125",2015-04-05,"transect"
"3159","-77.02317","38.9415",2015-04-06,"transect"
"1601","-77.03","38.949",2015-04-09,"transect"
"3456","-77.00783","38.94",2015-04-09,"transect"
"10133","-77.06133","38.91083",2015-04-10,"transect"
"4291","-77.02833","38.93617",2015-04-17,"transect"
"534","-77.02733","38.95267",2015-04-18,"transect"
"10132","-77.06183","38.91083",2015-04-21,"transect"
"9191","-77.05633","38.915",2015-04-23,"transect"
"4086","-77.02583","38.937",2015-04-24,"transect"
"6666","-77.00883","38.9265",2015-04-27,"transect"
"1886","-77.0095","38.948",2015-05-06,"transect"
"7015","-77.05217","38.92483",2015-05-10,"transect"
"8844","-77.05683","38.916",2015-05-12,"transect"
"4863","-77.036","38.9335",2015-05-13,"transect"
"977","-77.01567","38.95117",2015-05-16,"transect"
"10230","-77.06167","38.91033",2015-05-17,"transect"
"1456","-77.01833","38.9495",2015-05-21,"transect"
"5429","-77.0295","38.93167",2015-05-22,"transect"
"3719","-77.03733","38.93833",2015-05-23,"transect"
"1286","-77.01667","38.95017",2015-06-15,"transect"
"7982","-77.054","38.92033",2015-06-17,"transect"
"4286","-77.0355","38.93617",2015-06-18,"transect"
"6323","-77.04117","38.92783",2015-06-20,"transect"
"4902","-77.03483","38.93333",2015-06-23,"transect1"
"3383","-77.019","38.94033",2015-06-27,"transect"
"5192","-77.01667","38.9325",2015-06-28,"transect"
"7582","-77.04383","38.92233",2015-06-30,"transect"
"7378","-77.036","38.92333",2015-07-03,"transect"
"1654","-77.01183","38.94883",2015-07-03,"transect"
"8254","-77.05033","38.919",2015-07-07,"transect"
"2543","-77.01867","38.9445",2015-07-15,"transect"
"9949","-77.02783","38.91183",2015-07-19,"transect"
"10244","-77.06417","38.91033",2015-07-20,"Transect1"
